video_question,question_text,question_image,question_image_source,question_source_name,answer_text,answer_image,answer_image_source,answer_source_name,domain,topic,subtopic,audio_confirmed,active_card,note_id
TRUE,What type of spinal cord demyelinating process is this most likely given the limited images?,0104.png,"Diagnostic Imaging: Spine (4th Edition), page 650.",,"Sagittal STIR MR of cervical spine shows extensive longitudinal transverse myelitis from C4-C7. There are additional signal abnormality at C2 in the pons. Axial T2 of the cervical cord shows abnormal hyperintensity in the central gray matter bilaterally which can give an ""H"" appearance which has an association with Myelin Oligodendrocyte Glycoprotein Autoantibody Myelitis.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,242
FALSE,What requirements must be met before a diagnosis of ADEM myelitis can be considered?,,,,"There must be encephalopathy with MR brain findings consistent with ADEM, and MR spine findings consistent with a transverse myelitis, there cannot be any relapsing disease, or antibodies to suggest NMOSD or MOGAD.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,243
FALSE,"What is the clinical difference between Guillain–Barré syndrome and chronic
inflammatory demyelinating polyneuropathy (CIDP)? What are the MR imaging differences?",,,,Guillain–Barré syndrome typically resolves or improves within 4 weeks. If the symptoms persist for longer than 8 weeks or there are multiple recurrences then the disease is CIDP. On MR GBS will demonstrate enhancement of the spinal nerve roots with no abnormal thickening. Compared to CIDP which demonstrates enhancement and nerve root thickening. There is no abnormal spinal cord signal in either of these entities.,,,,Neuroradiology,Spine,spine inflammatory,,TRUE,244
FALSE,This patient had progressive bilateral lower extremity weakness that has persisted for over 8 weeks. What does this MR indicate?,0105.png,"Diagnostic Imaging: Spine (4th Edition), page 660.",,"Sagittal T2WI MR reveals enlargement and abnormal T2 hyperintensity of
the exiting lumbosacral nerves. Diffuse nerve root hypertrophy and enhancement is the typical features of chronic inflammatory demyelinating polyneuropathy (CIDP).",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,245
FALSE,What is chronic recurrent multifocal osteomyelitis (CRMO)?,,,,"Chronic recurrent multifocal osteomyelitis (CRMO) is an autoinflammatory disorder of bone with multifocal painful non-pyogenic bone lesions typically seen in children or adolescents. MRI typically shows multifocal bone marrow edema, often involving the metaphysis of long bones, clavicles, spine, pelvis, frequently bilateral or symmetric. ",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,246
FALSE,What is Grisel syndrome? What imaging modality and procedures is best to diagnose this condition?,,,,"Grisel syndrome is a rare cause of torticollis that involves subluxation of atlanto-axial joint due to inflammation of atlanto-axial ligaments from an infectious process in the head and neck, usually a retropharyngeal abscess. This is typically seen in children less than 18 years old. CT with the initial scan in a neutral position followed by maximum contralateral head turn looking for abnormal lateral placement of C1 on C2. MR can also be helpful in evaluating the extent of infection but the CT is best for evaluating the degree of subluxation.",0106.png,https://radiopaedia.org/cases/grisel-syndrome,Aparna Srinivasa Babu,Neuroradiology,Spine,spine inflammatory,,TRUE,247
FALSE,What gender and age group is more likely to develop IgG4 related disease?,,,,"IgG-4 related disease more commonly affects men more than women, and has a peak onset in patients in their 60s.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,248
FALSE,If a child with bilateral diffuse white matter changes involving the brain is diagnosed with presumed ADEM has recurrent symptoms 2 months later? is this considered a relapse? does this raise concern for MS?,0107.png,https://radiopaedia.org/cases/acute-disseminated-encephalomyelitis,Bita Abbasi,"In cases of ADEM if symptoms return within 3 months, then it is considered to be part of the the same event and not a true relapse. However, this is still an uncommon event and may indicate an eventual evaluation of possible MOGAD or MS.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,249
FALSE,What MS drug has the highest risk of JC virus related progressive multifocal leukoencephalopathy (PML)?,,,,Natalizumab,,,,Neuroradiology,Spine,spine inflammatory,,TRUE,250
FALSE,What intracranial vessel supplies the lateral and posterior medulla?,,,,PICA - Posterior inferior cerebellar artery.,,,,Neuroradiology,Brain,stroke,,TRUE,251
FALSE,What intracranial vessel supplies the lateral and posterior pons?,,,,SCA -  Superior cerebellar artery.,,,,Neuroradiology,Brain,stroke,,TRUE,252
FALSE,What clinical syndrome is associated lateral medullary infarcts often supplied by a branch of the posterior inferior cerebellar artery.,,,,"Lateral medullary syndrome, also called Wallenberg syndrome, which is characterized by loss of pain and temperature sensation of the ipsilateral face (from the descending trigeminothalamic tract) and contralateral body (from the lateral spinothalamic tract).",,,,Neuroradiology,Brain,stroke,,TRUE,253
FALSE,What region of the brain is involved in Wallenberg syndrome?,,,,The lateral medulla which is supplied by the posterior inferior cerebellar artery.,,,,Neuroradiology,Brain,stroke,,TRUE,254
FALSE,"If a patient has stroke symptoms characterized by loss of pain and temperature sensation of the face and contralateral body, where should you look for an infarct?",,,,"These neurologic deficits are consistent with Wallenberg syndrome, also called lateral medullary syndrome, and involve the lateral medulla which is supplied by the posterior inferior cerebellar artery.",,,,Neuroradiology,Brain,stroke,,TRUE,255
TRUE,What vessel is likely the cause of this infarct?,0108.png,,,"The left posterior inferior cerebellar artery which supplies the lateral medulla. An infarct in the lateral medulla causes symptoms of loss of pain and temperature sensation of the ipsilateral face and contralateral body, ataxia, vertigo, and nystagmus, characterized as Wallenberg syndrome, also called lateral medullary syndrome.",,,,Neuroradiology,Brain,stroke,,TRUE,256
FALSE,What nerve exits from the stylomastoid foramen?,0109.png,,,The facial nerve.,,,,Neuroradiology,Brain,stroke,,TRUE,257
TRUE,What's the abnormality?,0110.png,,,"Dissection of the proximal internal carotid artery.
",,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,258
TRUE,What the abnormality?,0111.png,,,Fibromuscular dysplasia,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,259
FALSE,What is the most common location for an intracranial arterial dissection?,,,,"The supraclinoid internal carotid artery is the most common location for intracranial
dissection.",,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,260
FALSE,Do collimators reduce low energy photos?,,,,"No, collimators reduce scatter radiation which can inevitably increase exposure time by decreasing incident photons on the detector. Filters can reduce low energy photons.",,,,Physics,Radiography physics,radiography physics,,TRUE,261
FALSE,"In fibromuscular dysplasia, what part of the vessel is most commonly involved?",,,,In about 90% of cases of fibromuscular dysplasia the media of the arterial wall is involved.,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,262
FALSE,In cases of fibromuscular dysplasia what section of the carotid artery is most commonly involved?,,,,"The internal carotid artery cervical segment is most commonly affected in fibromuscular dysplasia. Interestingly, the proximal 2 cm from the carotid bulb is usually spared because of architectural differences in this part of the vessel's wall. ",,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,263
TRUE,What is this?,0112.png,,,"Spinal epidural lipomatosis with a characteristic ""Y"" sign.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,264
FALSE,Are males or females more likely to have spinal epidural lipomatosis?,,,,Spinal epidural lipomatosis has a male predominance.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,265
FALSE,What systemic disease and what medications can be associated with spinal epidural lipomatosis?,,,,"Steroid use
Cushing syndrome
Hypothyroidism
Obesity",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,266
FALSE,How is spinal epidural lipomatosis treated in patients with neurologic symptoms?,,,,Surgical decompression.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,267
FALSE,Is widening of the diploid space more common in Paget disease or cranial fibrous dysplasia?,0113.png,https://radiopaedia.org/cases/paget-disease-of-the-skull-1,Frank Gaillard,"This is widening of the diploic space, which refers to expansion of the cancellous (spongy) bone between the inner and outer tables of the skull. Widening of the diploic space is associated with Paget disease, fibrous dysplasia, and other metabolic and hemolytic abnormalities. Diploic space widening is most pronounced in Paget disease.",,,,Neuroradiology,Brain,brain neoplasms,,TRUE,268
FALSE,Differentiating features between Paget disease and cranial fibrous dysplasia?,,,,"Cranial fibrous dysplasia typically affects younger patients while, paget disease is in older patients. Fibrous dysplasia can involve the facial bones, including the sinuses while Paget disease typically spares the facial bones. Fibrous dysplasia predominantly affects the outer table compared to the Paget disease which involves both the outer and inner tables. In paget's disease the bone has a mixed lytic–sclerotic appearance while fibrous dysplasia appears more ground glass. Alkaline phosphatase is elevated in Paget's disease.",,,,Neuroradiology,Brain,brain neoplasms,,TRUE,269
FALSE,What is the diploid layer of the bone?,,,,The diploic layer is the layer of bone between the inner and outer table.,0114.png,,,Neuroradiology,Brain,brain neoplasms,,TRUE,270
FALSE,"What types of metastatic disease can appear similar to Paget disease in the skull with the typical cotton wool, mixed sclerotic and lytic lesions?",,,,Metastatic prostate and breast cancers can appear similar to Paget disease in the skull.,,,,Neuroradiology,Brain,brain neoplasms,,TRUE,271
FALSE,A patient with paget disease can develop what issue with the kidney?,,,,Kidney stones,,,,Neuroradiology,Brain,brain neoplasms,,TRUE,272
FALSE,What pathogen is often the cause behind infectious osteomyelitis discitis?,,,,Staph aureus.,,,,Neuroradiology,Spine,spine general,,TRUE,273
FALSE,Is the incidence of a paraspinal abscess more or less likely in tuberculous spondylodiscitis or typical pyogenic spondylodiscitis.,,,,The incidence of a paraspinal abscess is high with tuberculosis compared to typical pyogenic infections.,,,,Neuroradiology,Spine,spine general,,TRUE,274
FALSE,Two most common locations of gangliogliomas in the brain?,,,,"Gangliogliomas are typically located in the temporal lobes (85% of the time), and frontal lobe approximately 10% of the time. 
",,,,Neuroradiology,Brain,brain neoplasms,,TRUE,275
FALSE,What part of the mandible is at highest risk of avascular necrosis following a fracture?,0115.png,,,"Fractures of the mandibular condyle, and specifically the mandibular neck are at highest risk of avascular necrosis.",,,,Neuroradiology,Trauma,trauma,,TRUE,276
FALSE,What part of the mandible most commonly fractures?,0115.png,,,"The body is most common location of a mandibular fracture, followed by the angle of the mandible and then the mandibular condyle.",,,,Neuroradiology,Trauma,trauma,,TRUE,277
FALSE,"Besides fractures, what other things can cause avascular necrosis of the mandible?
",,,,"Bisphosphonates and corticosteroids use, and sickle cell disease, can cause avascular necrosis of the mandible?
",,,,Neuroradiology,Trauma,trauma,,TRUE,278
FALSE,What is the concern of a mandibular fracture involving the alveolar process and teeth?,,,,A mandibular fracture involving the alveolar process and teeth is considered an open fracture due to communication with the oral cavity.,,,,Neuroradiology,Trauma,trauma,,TRUE,279
FALSE,How does radiation intensity change with distance from the source?,,,,"Radiation intensity decreases with the square of the distance from the source. This describes the inverse square law if the distance from the radiation source is doubled, the radiation intensity falls to one-quarter of the original intensity.",,,,Physics,Radiography physics,radiography physics,,TRUE,280
FALSE,Most common location of an intracranial aneurysm?,,,,The anterior communicating arteries,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,281
FALSE,Most common location of an intracranial posterior circulation aneurysm?,,,,Basilar artery tip aneurysm.,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,282
FALSE,Cranial nerve anatomy. What separates the internal auditory canal into superior and inferior components?,,,,The crista falciformis (also called the horizontal crest).,0116.png,,,Neuroradiology,Head & Neck,cranial nerves,,TRUE,283
FALSE,"Is spinal cord necrosis more commonly associated with neuromyelitis optica or multiple sclerosis. 
",,,,Spinal cord necrosis is more likely to be seen in neuromyelitis optica than MS.,,,,Neuroradiology,Spine,spine inflammatory,,TRUE,284
FALSE,"What are the three major criteria for diagnosing neuromyelitis optica? What are the minor criteria?
",,,,"Optic neuritis, transverse myelitis with spinal cord lesion extending over three spinal segments, and absence of another known neurologic disease. All three of these must be present. Only one of the minor criteria must be met.  Positive CSF Aquaporin-4 Antibody, Linear periventricular white matter signal abnormalities, non-specific T2 signal in brainstem or hypothalamus, or a totally normal brain MRI.
",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,285
FALSE,Is neuromyelitis optica known to relapse? What about ADEM?,,,,"Neuromyelitis often relapses and requires long-term immunosuppression. ADEM is monophasic and doesn't typically relapse. In-fact, if a presumed episode of ADEM does relapse, an alternative diagnosis is often investigated.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,286
FALSE,"What is the best imaging study to find the location of an active CSF leak within the cranium?
",,,,"CT cisternography is performed by first obtaining a lumbar puncture, followed by intrathecal injection of a small volume of nonionic iodinated contrast. After allowing time and appropriate patient positioning for the contrast to circulate within the CSF, a thin-section CT of the skull base is obtained. The study is timed to identify extravasation of contrast outside the subarachnoid space, thereby localizing an active CSF leak.",,,,Neuroradiology,Trauma,trauma,,TRUE,287
FALSE,What is the best imaging study to evaluate for a spinal CSF leak?,,,,CT myelogram,,,,Neuroradiology,Trauma,trauma,,TRUE,288
FALSE,How are spinal CSF leaks often repaired?,,,,Epidural blood patch,,,,Neuroradiology,Trauma,trauma,,TRUE,289
FALSE,What lab test can look for CSF fluid from nasal or ear drainage fluid to determine if is truly CSF?,,,,Beta-2 Transferrin,,,,Neuroradiology,Trauma,trauma,,TRUE,290
FALSE,Does optic neuritis typically cause papilledema?,,,,"No, optic neuritis can cause inflammation of optic disc and can resemble papilledema on fundoscopic exam, however MR does not typically show flattening of the optic disc in optic neuritis.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,291
FALSE,What is the abnormality?,0117.png,,,"Papilledema, as indicated by flattening of the optic disc and bulging of the papilla into the globe. ",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,292
TRUE,Patient has sensory loss and weakness. What could this be?,"0118a.png, 0118b.png, 0118c.png",https://radiopaedia.org/cases/hypertrophic-neuropathy,Magdi Mahsoub,"There is bilateral thickening of the lumbosacral spinal nerve roots. These findings can be seen in chronic inflammatory demyelinating polyneuropathy (CIDP), Charcot-Marie-Tooth disease type 3 (also called Dejerine-Sottas disease. Clinical history is helpful as Charcot-Marie-Tooth disease presents in infancy, while CIDP occurs in adults and can relapse. CIDP will often have mild enhancement of the nerve roots, while Charcot-Marie-Tooth disease does enhance.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,293
TRUE,Pre and post contrast of the lumbar spine. Immunocompromised patient with severe radicular pain. what could be included in the differential diagnosis?,0119.png,,,"There is non-enlarged, left, greater than right spinal root enhancement of the cauda equina. Due to this patients immunocompromised status, CMV and Varicella zoster virus radiculitis are the most likely possibilities. If there is associated burning or vesicular rash in the region of pain this is more compatible with varicella zoster. Where rapid weakness is more associated with CMV radiculitis.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,294
FALSE,General differential diagnosis list of nerve root enlargement with enhancement.,,,,"4 main categories included in this differential inflammatory and autoimmune, neoplastic, infectious, and hereditary.
Inflammatory and autoimmune causes include Chronic Inflammatory Demyelinating Polyneuropathy (CIDP) - which is a common cause and represent a more chronic form of guillain barre syndrome last longer than 8 weeks, and enhancement can be variable and sometime absent in later stages. Neurosarcoid can cause enlargement and often nodular enhancement of the spinal nerve roots.  Leptomeningeal carcinomatosis, and lymphoma can also present with smooth or nodular enhancement of the spinal nerve roots. A nerve sheath tumors (including either schwannomas or neurofibromas) can have focal enlargement with avid enhancement. Infectious causes can be included, especially in immunocompromised patients and include tuberculosis, fungal like cryptococcus, CMV, and VZV. Charcot-Marie-Tooth disease would not be included in this differential list because although the spinal nerve roots are enlarged there is no enhancement with this disease.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,295
TRUE,This patients has been having progressive low extremity weakness for the past week. What is the most likely diagnosis?,0120.png,,,Ventral and dorsal nerve root enhancement without significant enlargement. With this patient's history of progressive lower extremity weakness a diagnosis of Guillain-Barre syndrome is most likely.,,,,Neuroradiology,Spine,spine inflammatory,,TRUE,296
FALSE,What is the most common and modern term for hereditary sensory motor neuropathy disease? What are the key findings on MRI?,,,,Charcot-Marie-Tooth disease is effectively synonymous hereditary sensory motor neuropathy disease. On MRI there is diffuse spinal nerve enlargement without enhancement.,"0118a.png, 0118b.png, 0118c.png",https://radiopaedia.org/cases/hypertrophic-neuropathy,Magdi Mahsoub,Neuroradiology,Spine,spine inflammatory,,TRUE,297
FALSE,What are some of the variable appearance of Guillain-Barré syndrome on MRI? Can Guillain-Barré syndrome be excluded with MRI?,,,,"In Guillain–Barré syndrome, spinal nerve root enlargement is typically absent or minimal. Nerve root enhancement may be present; however, in very early disease (within the first 2–3 days), increased permeability of the blood–nerve barrier may not yet be established, resulting in little or no enhancement. Additionally, axonal variants of Guillain–Barré syndrome may lack nerve root enhancement altogether. When present, enhancement often involved the ventral and dorsal nerve roots. However isolated ventral nerve root involvement occurs in about 10 to 20% of cases. Importantly, a normal MRI of the spine does not exclude the diagnosis of Guillain–Barré syndrome.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,298
TRUE,This patient has symptoms of rapid myelopathy. What is the differential if there is a history of being immunocompromised or a history of malignancy?,0121a.png,,,"There is irregular enhancement of the distal spinal cord and enhancement of the cauda equina. In a patient with a history with rapid myelopathy and history of being immunocompromised, viral myelitis, and includes CMV as a possible pathogen. In a patient with a history of malignancy, leptomeningeal carcinomatosis should be considered.",0121b.png,,,Neuroradiology,Spine,spine inflammatory,,TRUE,299
FALSE,"Why is it difficult to differentiate toxoplasmosis from primary CNS lymphoma in AIDS immunocompromised patients on imaging? What imaging features can help differentiate between the two?
",,,,"Both conditions can present with multiple lesions and show solid or ring enhancement on imaging, However, ring enhancement is more common in toxoplasmosis compared to lymphoma.
In toxoplasmosis the basal ganglia and the corticomedullary junction are commonly involved. Where as in primary lymphoma lesions are more periventricular. Additionally, lymphoma can appear more hyperdense on non-contrast CT. ",,,,Neuroradiology,Brain,brain neoplasms,,TRUE,300
FALSE,In immunocompromised AIDS patients which lesions have a higher incidence?,,,,"Toxoplasmosis is the most common focal brain lesions in immunocompromised AIDS patients with an incidence up to 30 to 40%. Whereas, primary CNS lymphoma incidence is around 10%.",,,,Neuroradiology,Brain,brain neoplasms,,TRUE,301
FALSE,What nuclear medicine scan can help differentiate between toxoplasmosis and primary CNS lymphoma?,,,,"Thallium-201 will have increased uptake in primary lymphoma, whereas toxoplasmosis does not.",,,,Neuroradiology,Brain,brain neoplasms,,TRUE,302
FALSE,How can diffusion weighted imaging help differentiate between primary CNS lymphoma and toxoplasmosis?,,,,Lymphoma will restrict diffusion while toxoplasmosis does not restrict diffusion. ADC values greater than 1.6 can be very specific in identifying toxoplasmosis.,,,,Neuroradiology,Brain,brain neoplasms,,TRUE,303
FALSE,Will toxoplasmosis or primary CNS lymphoma demonstrate elevated CBV on MR perfusion imaging?,,,,Primary CNS lymphoma typically demonstrates elevated CBV while toxoplasmosis shows relative decreased CBV.,,,,Neuroradiology,Brain,brain neoplasms,,TRUE,304
TRUE,What vascular anomaly is this?,0124.png,https://radiopaedia.org/cases/persistent-trigeminal-artery-11,Maxime St-Amant,There is direct communication between the basilar artery and left internal carotid artery consistent with a congenital left trigeminal artery.,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,305
FALSE,What other associated vascular conditions are associated with a persistent congenital trigeminal artery?,0124.png,https://radiopaedia.org/cases/persistent-trigeminal-artery-11,Maxime St-Amant,Persistent congenital trigeminal artery anomalies are associated with increased incidence of aneurysms and arteriovenous malformations.,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,306
FALSE,Why is relevant to know and report on a persistent trigeminal artery?,0124.png,https://radiopaedia.org/cases/persistent-trigeminal-artery-11,Maxime St-Amant,The trigeminal artery courses through the sella turcica and is crucial to identify in pre-operative planning for a trans-spehnoidal surgery.,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,307
TRUE,What is this spinal lesion?  Where is located?,"0125a.png, 0125b.png, 0125c.png, 0125d.png",https://radiopaedia.org/cases/spinal-schwannoma-thoracic-3,Frank Gaillard,"There is an extramedullary, intradural enhancing lesion, that is T1 hypointense T2 hyperintense. Consistent with a nerve sheath tumor. Spinal schwannomas and neurofibromas are indistinguishable, however schwannomas are more common between the two. Nerve sheath tumors are more commonly found in the thoracolumbar spine, as in this case, compared to the cervical spine.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,308
TRUE,What is this?,"0126a.png, 0126b.png, 0126c.png, 0126d.png",https://radiopaedia.org/cases/epidermoid-cyst-cerebellopontine-angle-14,Frank Gaillard,"There is non-enhancing, T2 bright, lesion in the right cerebellopontine angle with diffusion restriction, consistent with an epidermoid cyst.",,,,Neuroradiology,Brain,brain neoplasms,,TRUE,309
FALSE,Top three locations of to find intracranial epidermoid cysts?,,,,"Intracranial epidermoid cysts are most commonly found at the cerebellopontine angle (up to 50% of the time), suprasellar cistern, and fourth ventricle.",,,,Neuroradiology,Brain,brain neoplasms,,TRUE,310
TRUE,What is this?,"0127a.png, 0127b.png, 0127c.png, 0127d.png
",https://radiopaedia.org/cases/epidermoid-cyst-4th-ventricle-1,Frank Gaillard,"There is a large lobulated non-enhancing mass within an expanded fourth ventricle with T2 hyperintensity, mild intensity on FLAIR (not shown), and diffusion restriction. There findings are characteristic of an epidermoid cyst.",,,,Neuroradiology,Brain,brain neoplasms,,TRUE,311
FALSE,What is the origin of epidermoid cyst and what the typical management?,,,,"Epidermoid cyst are congenital lesions made of squamous epithelium which contains desquamated keratin debris contributing to its diffusion restriction characteristics.
These lesions are typically managed conservatively unless the patient is symptomatic in which case surgical excision is performed.
However surgical excision is difficult, and recurrence can occur.",,,,Neuroradiology,Brain,brain neoplasms,,TRUE,312
FALSE,Are epidermoid cyst typically intradural or extradural lesions?,,,,Epidermoid cysts are almost always intradural.,,,,Neuroradiology,Brain,brain neoplasms,,TRUE,313
FALSE,"Regarding MR K-space how can truncation artifact, also known as Gibbs artifact occur? What are the primary and secondary methods that this artifact can be mitigated? ",,,,"Truncation artifact occurs when k-space is incompletely sampled, particularly the peripheral high-spatial-frequency data due to a limited matrix size or reduced phase-encoding steps, resulting in oscillations near sharp tissue interfaces.
The primary method to mitigate this artifact is acquiring more k-space data, most effectively by increasing the matrix size, especially in the phase-encoding direction, or when partial Fourier is used, by increasing the fraction of phase-encoding k-space that is acquired.
Secondary methods act on already acquired data and include apodization and zero-filling interpolation.
Adopization users a filter or kernel, which reduces ringing artifact by smoothing edge transitions at the expense of mild spatial resolution loss.
Zero-filling interpolation smooths the image appearance without increasing true resolution. These secondary methods are less effective at mitigating the truncation artifact compared to increasing phase-encoding data acquisition.",,,,Physics,MR physics,MR physics,,TRUE,314
FALSE,What is apodization?,,,,"

Apodization reduces truncation artifact by applying a k-space filter kernel that tapers peripheral high-frequency data, decreasing ringing at the cost of spatial resolution.",,,,Physics,MR physics,MR physics,,TRUE,315
TRUE,What are the three arrows indicating on this MR spine?,0128.png,,,"The black arrow indicates a posterior epidural abscess with surrounding rim enhancement and mass effect on the cauda equina.
The thick white arrow indicates spondylodiscitis.
The thin white arrow shows spinal meningitis with distal nerve root enhancement.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,316
TRUE,"This patient has glioblastoma.
What is going on with the spine?",0129.png,,,This is post-contrast MR of the spine shows multiple irregular clumps of enhancement along the cauda equina which is concerning for glioblastoma drop metastases.,,,,Neuroradiology,Spine,spine inflammatory,,TRUE,317
TRUE,What else could be on the differential besides neoplasm?,0130.png,,,"Post contrast MR of the cervical and lumbar spine show extensive linear and nodular leptomeningeal enhancement along the dura, cord surface, and cauda equina. Besides metastatic disease, sarcoidosis should be considered as a possible cause.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,318
TRUE,This patient has a disc protrusion at the level of L4-L5. Why is there focal enhancement on this post-contrast axial MR?,0131.png,,,There is a single focus of left spinal root enhancement consistent with radiculitis in this patients with a disc protrusion. An engorged radicular vein can also have a similar appearance.,,,,Neuroradiology,Spine,spine inflammatory,,TRUE,319
TRUE,What type of cortical brain malformation does this MR FLAIR sequence likely demonstrate?,0132.png,,,"There is mild thickening of the cortex, with subtle T2/FLAIR hyperintensity, which can be seen in focal cortical dysplasia.",,,,Neuroradiology,Brain,congenital brain malformation,,TRUE,320
FALSE,What congenital virus is associated with polymicrogyria?,,,,CMV,,,,Neuroradiology,Brain,congenital brain malformation,,TRUE,321
TRUE,What is this small lesion in the pons? How should this be worked up?,"0133a.png, 0133b.png, 0133c.png, 0133d.png",,,Small focus of enhancement in the pons with corresponding signal loss on SWI and no abnormal T2 or FLAIR signal abnormality. These findings are consistent with a benign capillary telangiectasia. No follow-up imaging is required.,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,322
FALSE,Where are capillary telangiectasias most likely to occur?,,,,"Capillary telangiectasias are most commonly found in the pons, cerebellum, and spinal cord.",,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,323
TRUE,Why is there so much T2 hyperintensity surrounding this flow void of an AVM?,0134.png,,,The surrounding T2 hyperintense signal in this case is likely due to gliosis from past hemorrhage and-or vascular steal phenomenon.,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,324
FALSE,What is the most important and consistent predictor of future hemorrhage in an intracranial AVM?,,,,"Previous hemorrhage is the most consistent predictor of future hemorrhage. Other factors that increase risk of hemorrhage include intra-nidal aneurysms, venous stenosis, deep venous drainage, single venous drainage, and if the AVM is located in the deep brain or posterior fossa.",,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,325
TRUE,What is this?,"0135a.png, 0135b.png, 0135c.png, 0135d.png",,,"There is prominent susceptibility, heterogeneous T1 signal with minimal to no enhancement and a complete hypointense rim on T2 consistent with a cavernous malformations.",,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,326
FALSE,What vascular lesions can develop years after having brain radiation treatments?,,,,Cavernous malformations and capillary telangiectasias.,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,327
TRUE,This patient has a prior history of brain radiation treatment. What are these lesions most likely on this GRE sequence?,0136.png,,,Most likely cavernous malformations and capillary telangiectasias.,,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,328
FALSE,A patient has a known cavernous malformation. What would the lesion appear as on DSA?,,,,"Normal.
Cavernous malformations are angiographically occult and are typically not visualized on DSA or CTA.",,,,Neuroradiology,Brain,vascular abnormalities,,TRUE,329
FALSE,"What are the top four most common intramedullary spinal cord neoplastic lesions?
What are other non-neoplastic spinal cord lesions to consider? ",,,,"Ependymomas, astrocytomas, hemangioblastomas, and metastatic lesions.
Ependymomas are most common in adults.
Astrocytomas are more common in children, and are predominantly seen in the cervical spine.
Hemangioblastomas are more common in the thoracic, and cervical spine.
Other possible intramedullary non-neoplastic spinal cord lesions include a spinal cord edema due to compressive myelopathy, a congenital syringomyelia, multiple sclerosis, and acute transverse myelitis.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,330
FALSE,What is a less common intramedullary spinal cord neoplasm?,,,,"Spinal ganglioglioma are less common intramedullary spinal cord neoplasm.
Gangliogliomas ar more often seen in children than adults, and are typically seen in the cervical spine.
A definitive diagnosis pre-biopsy based on imaging features along is not possible. ",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,331
TRUE,What is this?,"0137a.png, 0137b.png, 0137c.png, 0137d.png",https://radiopaedia.org/cases/haemangioblastoma-cervical-cord-2,Frank Gaillard,"There is an intramedullary enhancing nodule within the spinal cord at the level of C5 with adjacent cysts and extensive cord edema. Posterior to the lesion a number of flow voids are noted, as indicated by the red arrow on the T2 sequence. These findings are most consistent with a hemangioblastoma.",0138.png,https://radiopaedia.org/cases/haemangioblastoma-cervical-cord-2,Frank Gaillard,Neuroradiology,Spine,spinal neoplasms,,TRUE,332
FALSE,"What is the expected incidence of spinal hemangioblastomas in patients with Von-Hippel-Lindau?
What is the expected incidence of Von-Hippel-Lindau in patients with spinal hemangioblastomas?",,,,"About one third of the patients with Von-Hippel-Lindau are expected to develop a spinal hemangioblastoma.
And about one third of patients with a discovered spinal hemangioblastoma are expected to have underlying Von-Hippel-Lindau.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,333
FALSE,What is one feature to help differentiate spinal astrocytomas from ependymoma on MR imaging.,,,,"Ependymomas are well defined intramedullary lesions, while astrocytomas typically have poor defined margins.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,334
FALSE,What intramedullary spine lesion is associated with neurofibromatosis type 1?,,,,Astrocytomas are associated with neurofibromatosis type 1.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,335
